Date,Open,High,Low,Close,Adj Close,Volume,Stock
2022-11-05,21144.83203,21446.89,21097.63,21282.69141,21282.69141,37846047609,BTCUSD
2022-11-06,21285.05664,21345.38,20920.19,20926.48633,20926.48633,35082693210,BTCUSD
2022-11-07,20924.62109,21053.25,20489.97,20602.81641,20602.81641,53510852236,BTCUSD
2022-11-08,20600.67188,20664.61,17603.54,18541.27148,18541.27148,1.19E+11,BTCUSD
2022-11-09,18543.76172,18590.46,15682.69,15880.78027,15880.78027,1.03E+11,BTCUSD
2022-11-10,15883.1582,18054.31,15834.02,17586.77148,17586.77148,83202283721,BTCUSD
2022-11-11,17583.25195,17650.94,16543.48,17034.29297,17034.29297,55871616488,BTCUSD
2022-11-12,17036.875,17066.68,16651.78,16799.18555,16799.18555,29717699419,BTCUSD
2022-11-13,16799.72266,16920.77,16320.63,16353.36523,16353.36523,27209183682,BTCUSD
2022-11-14,16352.02832,17109.32,15872.94,16618.19922,16618.19922,49630243054,BTCUSD
2022-11-15,16617.48438,17051.96,16542.55,16884.61328,16884.61328,36599436183,BTCUSD
2022-11-16,16884.3418,16960.29,16430.11,16669.43945,16669.43945,33925512989,BTCUSD
2022-11-17,16670.42578,16726.44,16460.68,16687.51758,16687.51758,27868914022,BTCUSD
2022-11-18,16687.91211,16947.06,16564.61,16697.77734,16697.77734,26862218609,BTCUSD
2022-11-19,16696.2207,16797.88,16570.41,16711.54688,16711.54688,16106223492,BTCUSD
2022-11-20,16712.91992,16746.78,16248.69,16291.83203,16291.83203,21313378652,BTCUSD
2022-11-21,16291.22363,16291.22,15599.05,15787.28418,15787.28418,37429485518,BTCUSD
2022-11-22,15782.30078,16253.05,15656.61,16189.76953,16189.76953,30726828760,BTCUSD
2022-11-23,16195.58887,16638.19,16170.5,16610.70703,16610.70703,32958875628,BTCUSD
2022-11-24,16611.63672,16771.47,16501.77,16604.46484,16604.46484,26129037414,BTCUSD
2022-11-25,16602.26953,16603.32,16388.4,16521.8418,16521.8418,18678255976,BTCUSD
2022-11-26,16521.57617,16666.86,16416.23,16464.28125,16464.28125,18000008764,BTCUSD
2022-11-27,16463.88281,16594.41,16437.03,16444.62695,16444.62695,20443898509,BTCUSD
2022-11-28,16440.22266,16482.93,16054.53,16217.32227,16217.32227,27743025156,BTCUSD
2022-11-29,16217.63965,16522.26,16139.4,16444.98242,16444.98242,23581685468,BTCUSD
2022-11-30,16445.47656,17190.94,16445.48,17168.56641,17168.56641,29523576583,BTCUSD
2022-12-01,17168.00195,17197.5,16888.39,16967.13281,16967.13281,22895392882,BTCUSD
2022-12-02,16968.68359,17088.66,16877.88,17088.66016,17088.66016,19539705127,BTCUSD
2022-12-03,17090.09766,17116.04,16888.14,16908.23633,16908.23633,16217776704,BTCUSD
2022-12-04,16908.16992,17157.77,16903.44,17130.48633,17130.48633,16824520830,BTCUSD
2022-12-05,17128.89453,17378.15,16922.43,16974.82617,16974.82617,22209086834,BTCUSD
2022-12-06,16975.23828,17091.86,16939.92,17089.50391,17089.50391,19889922369,BTCUSD
2022-12-07,17089.50586,17109.38,16750.56,16848.12695,16848.12695,19675404389,BTCUSD
2022-12-08,16847.34961,17267.92,16788.78,17233.47461,17233.47461,20496603770,BTCUSD
2022-12-09,17232.14844,17280.55,17100.84,17133.15234,17133.15234,20328426366,BTCUSD
2022-12-10,17134.2207,17216.83,17120.68,17128.72461,17128.72461,12706781969,BTCUSD
2022-12-11,17129.71094,17245.63,17091.82,17104.19336,17104.19336,14122486832,BTCUSD
2022-12-12,17102.5,17212.56,16899.39,17206.4375,17206.4375,19617581341,BTCUSD
2022-12-13,17206.44141,17930.09,17111.76,17781.31836,17781.31836,26634741631,BTCUSD
2022-12-14,17782.06641,18318.53,17739.51,17815.65039,17815.65039,25534481470,BTCUSD
2022-12-15,17813.64453,17846.74,17322.59,17364.86523,17364.86523,20964448341,BTCUSD
2022-12-16,17364.54688,17505.53,16584.7,16647.48438,16647.48438,24031608960,BTCUSD
2022-12-17,16646.98242,16800.59,16614.03,16795.0918,16795.0918,14463581825,BTCUSD
2022-12-18,16795.60938,16815.39,16697.82,16757.97656,16757.97656,10924354698,BTCUSD
2022-12-19,16759.04102,16807.53,16398.14,16439.67969,16439.67969,17221074814,BTCUSD
2022-12-20,16441.78711,17012.98,16427.87,16906.30469,16906.30469,22722096615,BTCUSD
2022-12-21,16904.52734,16916.8,16755.91,16817.53516,16817.53516,14882945045,BTCUSD
2022-12-22,16818.38086,16866.67,16592.41,16830.3418,16830.3418,16441573050,BTCUSD
2022-12-23,16829.64453,16905.22,16794.46,16796.95313,16796.95313,15329265213,BTCUSD
2022-12-24,16796.97656,16864.7,16793.53,16847.75586,16847.75586,9744636213,BTCUSD
2022-12-25,16847.50586,16860.55,16755.25,16841.98633,16841.98633,11656379938,BTCUSD
2022-12-26,16842.25,16920.12,16812.37,16919.80469,16919.80469,11886957804,BTCUSD
2022-12-27,16919.29102,16959.85,16642.07,16717.17383,16717.17383,15748580239,BTCUSD
2022-12-28,16716.40039,16768.17,16497.56,16552.57227,16552.57227,17005713920,BTCUSD
2022-12-29,16552.32227,16651.76,16508.68,16642.3418,16642.3418,14472237479,BTCUSD
2022-12-30,16641.33008,16643.43,16408.47,16602.58594,16602.58594,15929162910,BTCUSD
2022-12-31,16603.67383,16628.99,16517.52,16547.49609,16547.49609,11239186456,BTCUSD
2023-01-01,16547.91406,16630.44,16521.23,16625.08008,16625.08008,9244361700,BTCUSD
2023-01-02,16625.50977,16759.34,16572.23,16688.4707,16688.4707,12097775227,BTCUSD
2023-01-03,16688.84766,16760.45,16622.37,16679.85742,16679.85742,13903079207,BTCUSD
2023-01-04,16680.20508,16964.59,16667.76,16863.23828,16863.23828,18421743322,BTCUSD
2023-01-05,16863.47266,16884.02,16790.28,16836.73633,16836.73633,13692758566,BTCUSD
2023-01-06,16836.47266,16991.99,16716.42,16951.96875,16951.96875,14413662913,BTCUSD
2023-01-07,16952.11719,16975.02,16914.19,16955.07813,16955.07813,7714767174,BTCUSD
2023-01-08,16954.14648,17091.14,16924.05,17091.14453,17091.14453,9768827914,BTCUSD
2023-01-09,17093.99219,17389.96,17093.99,17196.55469,17196.55469,18624736866,BTCUSD
2023-01-10,17192.94922,17484.72,17162.99,17446.29297,17446.29297,15808338949,BTCUSD
2023-01-11,17446.35938,17934.9,17337.99,17934.89648,17934.89648,18372283782,BTCUSD
2023-01-12,18117.59375,19030.09,17995.2,18869.58789,18869.58789,34971338710,BTCUSD
2023-01-13,18868.90625,19964.32,18753.16,19909.57422,19909.57422,29225029694,BTCUSD
2023-01-14,19910.53711,21075.14,19907.83,20976.29883,20976.29883,38967784639,BTCUSD
2023-01-15,20977.48438,20993.75,20606.99,20880.79883,20880.79883,19298407543,BTCUSD
2023-01-16,20882.22461,21360.88,20715.75,21169.63281,21169.63281,26792494050,BTCUSD
2023-01-17,21175.83398,21438.66,20978.53,21161.51953,21161.51953,24999983362,BTCUSD
2023-01-18,21161.05078,21564.5,20541.54,20688.78125,20688.78125,30005625418,BTCUSD
2023-01-19,20686.74609,21163.01,20685.38,21086.79297,21086.79297,21152848261,BTCUSD
2023-01-20,21085.37305,22692.36,20919.13,22676.55273,22676.55273,28799154319,BTCUSD
2023-01-21,22677.42773,23282.35,22511.83,22777.625,22777.625,32442278429,BTCUSD
2023-01-22,22777.98633,23056.73,22387.9,22720.41602,22720.41602,24746386230,BTCUSD
2023-01-23,22721.08789,23126.49,22654.3,22934.43164,22934.43164,26518700512,BTCUSD
2023-01-24,22929.62695,23134.01,22549.74,22636.46875,22636.46875,26405069715,BTCUSD
2023-01-25,22639.26758,23722.1,22406.08,23117.85938,23117.85938,30685366709,BTCUSD
2023-01-26,23108.95508,23237.08,22911.37,23032.77734,23032.77734,26357839322,BTCUSD
2023-01-27,23030.7168,23417.72,22654.59,23078.72852,23078.72852,25383335641,BTCUSD
2023-01-28,23079.96484,23165.9,22908.85,23031.08984,23031.08984,14712928379,BTCUSD
2023-01-29,23031.44922,23919.89,22985.07,23774.56641,23774.56641,27423687259,BTCUSD
2023-01-30,23774.64844,23789.35,22657.58,22840.13867,22840.13867,27205595568,BTCUSD
2023-01-31,22840.79688,23225.02,22765.57,23139.2832,23139.2832,22837828665,BTCUSD
2023-02-01,23137.83594,23764.54,22877.75,23723.76953,23723.76953,26683255504,BTCUSD
2023-02-02,23720.82422,24167.21,23468.6,23471.87109,23471.87109,32066936882,BTCUSD
2023-02-03,23469.41211,23678.1,23279.96,23449.32227,23449.32227,27083066007,BTCUSD
2023-02-04,23446.32031,23556.95,23291.79,23331.84766,23331.84766,15639298538,BTCUSD
2023-02-05,23332.24805,23423.44,22841.76,22955.66602,22955.66602,19564262605,BTCUSD
2023-02-06,22954.02148,23119.28,22692.03,22760.10938,22760.10938,23825006542,BTCUSD
2023-02-07,22757.26758,23310.97,22756.26,23264.29102,23264.29102,27187964471,BTCUSD
2023-02-08,23263.41602,23367.96,22731.1,22939.39844,22939.39844,25371367758,BTCUSD
2023-02-09,22946.56641,22996.44,21773.97,21819.03906,21819.03906,32572572185,BTCUSD
2023-02-10,21819.00586,21941.19,21539.39,21651.18359,21651.18359,27078406594,BTCUSD
2023-02-11,21651.8418,21891.41,21618.45,21870.875,21870.875,16356226232,BTCUSD
2023-02-12,21870.90234,22060.99,21682.83,21788.20313,21788.20313,17821046406,BTCUSD
2023-02-13,21787,21898.41,21460.09,21808.10156,21808.10156,23918742607,BTCUSD
2023-02-14,21801.82227,22293.14,21632.39,22220.80469,22220.80469,26792596581,BTCUSD
2023-02-15,22220.58594,24307.84,22082.77,24307.8418,24307.8418,32483312909,BTCUSD
2023-02-16,24307.34961,25134.12,23602.52,23623.47461,23623.47461,39316664596,BTCUSD
2023-02-17,23621.2832,24924.04,23460.76,24565.60156,24565.60156,41358451255,BTCUSD
2023-02-18,24565.29688,24798.84,24468.37,24641.27734,24641.27734,19625427158,BTCUSD
2023-02-19,24640.02734,25093.05,24327.64,24327.64258,24327.64258,25555105670,BTCUSD
2023-02-20,24336.62305,25020.46,23927.91,24829.14844,24829.14844,28987376573,BTCUSD
2023-02-21,24833.04883,25126.85,24200.36,24436.35352,24436.35352,31252098714,BTCUSD
2023-02-22,24437.41797,24472.34,23644.32,24188.84375,24188.84375,30199996781,BTCUSD
2023-02-23,24190.71875,24572.09,23693.92,23947.49219,23947.49219,30476264066,BTCUSD
2023-02-24,23946.00781,24103.71,23007.07,23198.12695,23198.12695,26811744928,BTCUSD
2023-02-25,23200.125,23210.21,22861.56,23175.375,23175.375,16100721565,BTCUSD
2023-02-26,23174.15039,23654.37,23084.22,23561.21289,23561.21289,16644534842,BTCUSD
2023-02-27,23561.45117,23857.89,23205.88,23522.87109,23522.87109,22660763494,BTCUSD
2023-02-28,23521.83789,23585.38,23077.65,23147.35352,23147.35352,20535363434,BTCUSD
2023-03-01,23150.92969,23880.63,23088.63,23646.55078,23646.55078,24662841200,BTCUSD
2023-03-02,23647.01953,23739.14,23245.02,23475.4668,23475.4668,20386398516,BTCUSD
2023-03-03,23476.63281,23479.35,22213.24,22362.67969,22362.67969,26062404610,BTCUSD
2023-03-04,22362.92383,22405.18,22198.98,22353.34961,22353.34961,11166012913,BTCUSD
2023-03-05,22354.14453,22613.69,22307.14,22435.51367,22435.51367,13317001733,BTCUSD
2023-03-06,22436.81641,22584.29,22331.31,22429.75781,22429.75781,17353192895,BTCUSD
2023-03-07,22428.32227,22527.42,22011.26,22219.76953,22219.76953,22765452204,BTCUSD
2023-03-08,22216.44141,22268.9,21708.05,21718.08008,21718.08008,22536575684,BTCUSD
2023-03-09,21720.08008,21802.72,20210.31,20363.02148,20363.02148,30364664171,BTCUSD
2023-03-10,20367.00195,20370.6,19628.25,20187.24414,20187.24414,39578257695,BTCUSD
2023-03-11,20187.87695,20792.53,20068.66,20632.41016,20632.41016,30180288176,BTCUSD
2023-03-12,20628.0293,22185.03,20448.81,22163.94922,22163.94922,29279035521,BTCUSD
2023-03-13,22156.40625,24550.84,21918.2,24197.5332,24197.5332,49466362688,BTCUSD
2023-03-14,24201.76563,26514.72,24081.18,24746.07422,24746.07422,54622230164,BTCUSD
2023-03-15,24770.92578,25240.62,23964.91,24375.96094,24375.96094,43655701450,BTCUSD
2023-03-16,24373.45703,25190.33,24225.11,25052.78906,25052.78906,33866061747,BTCUSD
2023-03-17,25055.12305,27787.81,24955.17,27423.92969,27423.92969,50730261335,BTCUSD
2023-03-18,27448.11719,27725.95,26636.26,26965.87891,26965.87891,35723036817,BTCUSD
2023-03-19,26969.50391,28440.56,26907.72,28038.67578,28038.67578,37769448859,BTCUSD
2023-03-20,28041.60156,28527.72,27242.88,27767.23633,27767.23633,44774027664,BTCUSD
2023-03-21,27768.39258,28439.56,27439.65,28175.81641,28175.81641,36102192830,BTCUSD
2023-03-22,28158.7207,28803.34,26760,27307.4375,27307.4375,33382021890,BTCUSD
2023-03-23,27301.95703,28729.84,27183.36,28333.97266,28333.97266,24220433689,BTCUSD
2023-03-24,28324.11133,28388.44,27039.27,27493.28516,27493.28516,25980310960,BTCUSD
2023-03-25,27487.33789,27791.83,27196.23,27494.70703,27494.70703,13383005987,BTCUSD
2023-03-26,27495.52344,28178.14,27445.05,27994.33008,27994.33008,13878363192,BTCUSD
2023-03-27,27994.06836,28037.93,26606.69,27139.88867,27139.88867,18188895178,BTCUSD
2023-03-28,27132.88867,27460.72,26677.82,27268.13086,27268.13086,17783600385,BTCUSD
2023-03-29,27267.03125,28619.54,27259.66,28348.44141,28348.44141,20684945906,BTCUSD
2023-03-30,28350.14063,29159.9,27720.16,28033.5625,28033.5625,22435349951,BTCUSD
2023-03-31,28032.26172,28639.9,27583.71,28478.48438,28478.48438,19001327598,BTCUSD
2023-04-01,28473.33203,28802.46,28297.17,28411.03516,28411.03516,10876469901,BTCUSD
2023-04-02,28462.8457,28518.96,27884.09,28199.30859,28199.30859,12284641999,BTCUSD
2023-04-03,28183.08008,28475.62,27276.72,27790.2207,27790.2207,19556501327,BTCUSD
2023-04-04,27795.27344,28433.74,27681.3,28168.08984,28168.08984,15284538859,BTCUSD
2023-04-05,28169.72656,28739.24,27843.76,28177.98438,28177.98438,17052315986,BTCUSD
2023-04-06,28175.22656,28178.38,27738.76,28044.14063,28044.14063,13837809380,BTCUSD
2023-04-07,28038.9668,28111.59,27794.03,27925.85938,27925.85938,10861680497,BTCUSD
2023-04-08,27920.51367,28159.86,27883.39,27947.79492,27947.79492,9373255556,BTCUSD
2023-04-09,27952.36719,28532.83,27828.48,28333.05078,28333.05078,12175322951,BTCUSD
2023-04-10,28336.02734,29771.46,28189.27,29652.98047,29652.98047,19282400094,BTCUSD
2023-04-11,29653.67969,30509.08,29609.3,30235.05859,30235.05859,20121259843,BTCUSD
2023-04-12,30231.58203,30462.48,29725.57,30139.05273,30139.05273,18651929926,BTCUSD
2023-04-13,29892.74023,30539.85,29878.62,30399.06641,30399.06641,17487721001,BTCUSD
2023-04-14,30409.5625,31005.61,30044.5,30485.69922,30485.69922,22659995079,BTCUSD
2023-04-15,30490.75,30601.74,30245.88,30318.49609,30318.49609,11940685378,BTCUSD
2023-04-16,30315.97656,30555.54,30157.83,30315.35547,30315.35547,12854816417,BTCUSD
2023-04-17,30317.14648,30319.2,29275.37,29445.04492,29445.04492,17872186762,BTCUSD
2023-04-18,29449.0918,30470.3,29154.85,30397.55273,30397.55273,19480529496,BTCUSD
2023-04-19,30394.1875,30411.05,28669.9,28822.67969,28822.67969,24571565421,BTCUSD
2023-04-20,28823.68359,29076.4,28037.26,28245.98828,28245.98828,21340360360,BTCUSD
2023-04-21,28249.23047,28349.97,27177.37,27276.91016,27276.91016,20759504330,BTCUSD
2023-04-22,27265.89453,27872.14,27169.57,27817.5,27817.5,13125734602,BTCUSD
2023-04-23,27816.14453,27820.24,27400.31,27591.38477,27591.38477,12785446832,BTCUSD
2023-04-24,27591.73047,27979.98,27070.85,27525.33984,27525.33984,17703288330,BTCUSD
2023-04-25,27514.87305,28371.08,27207.93,28307.59766,28307.59766,17733373139,BTCUSD
2023-04-26,28300.05859,29995.84,27324.55,28422.70117,28422.70117,31854242019,BTCUSD
2023-04-27,28428.46484,29871.55,28402.89,29473.78711,29473.78711,27153445027,BTCUSD
2023-04-28,29481.01367,29572.79,28929.61,29340.26172,29340.26172,17544464887,BTCUSD
2023-04-29,29336.56641,29452.46,29088.04,29248.48828,29248.48828,10662634333,BTCUSD
2023-04-30,29245.51563,29952.03,29114.02,29268.80664,29268.80664,14652199272,BTCUSD
2023-05-01,29227.10352,29329.94,27680.79,28091.56836,28091.56836,18655599976,BTCUSD
2023-05-02,28087.17578,28881.3,27924.12,28680.53711,28680.53711,16432924527,BTCUSD
2023-05-03,28680.49414,29259.53,28178.39,29006.30859,29006.30859,19122972518,BTCUSD
2023-05-04,29031.30469,29353.19,28694.04,28847.71094,28847.71094,15548678514,BTCUSD
2023-05-05,28851.48047,29668.91,28845.51,29534.38477,29534.38477,17936566518,BTCUSD
2023-05-06,29538.85938,29820.13,28468.97,28904.62305,28904.62305,15913866714,BTCUSD
2023-05-07,28901.62305,29157.52,28441.37,28454.97852,28454.97852,11301355486,BTCUSD
2023-05-08,28450.45703,28663.27,27310.13,27694.27344,27694.27344,19122903752,BTCUSD
2023-05-09,27695.06836,27821.4,27375.6,27658.77539,27658.77539,14128593256,BTCUSD
2023-05-10,27654.63672,28322.69,26883.67,27621.75586,27621.75586,20656025026,BTCUSD
2023-05-11,27621.08594,27621.94,26781.83,27000.78906,27000.78906,16724343943,BTCUSD
2023-05-12,26987.66211,27055.65,25878.43,26804.99023,26804.99023,19313599897,BTCUSD
2023-05-13,26807.76953,27030.48,26710.87,26784.07813,26784.07813,9999171605,BTCUSD
2023-05-14,26788.97461,27150.98,26661.36,26930.63867,26930.63867,10014858959,BTCUSD
2023-05-15,26931.38477,27646.35,26766.1,27192.69336,27192.69336,14413231792,BTCUSD
2023-05-16,27171.51367,27299.3,26878.95,27036.65039,27036.65039,12732238816,BTCUSD
2023-05-17,27035.4707,27465.93,26600.14,27398.80273,27398.80273,15140006925,BTCUSD
2023-05-18,27401.65039,27466.53,26415.1,26832.20898,26832.20898,15222938600,BTCUSD
2023-05-19,26826.75391,27128.62,26700.21,26890.12891,26890.12891,11258983301,BTCUSD
2023-05-20,26888.8418,27155.16,26843.28,27129.58594,27129.58594,7044911360,BTCUSD
2023-05-21,27118.42383,27265.92,26706.92,26753.82617,26753.82617,8647416921,BTCUSD
2023-05-22,26749.89258,27045.73,26549.73,26851.27734,26851.27734,11056770492,BTCUSD
2023-05-23,26855.96094,27434.68,26816.18,27225.72656,27225.72656,13697203143,BTCUSD
2023-05-24,27224.60352,27224.6,26106.58,26334.81836,26334.81836,16299104428,BTCUSD
2023-05-25,26329.46094,26591.52,25890.59,26476.20703,26476.20703,13851122697,BTCUSD
2023-05-26,26474.18164,26916.67,26343.95,26719.29102,26719.29102,12711619225,BTCUSD
2023-05-27,26720.18164,26888.88,26621.14,26868.35352,26868.35352,7892015141,BTCUSD
2023-05-28,26871.1582,28193.45,26802.75,28085.64648,28085.64648,14545229578,BTCUSD
2023-05-29,28075.5918,28432.04,27563.88,27745.88477,27745.88477,15181308984,BTCUSD
2023-05-30,27745.12305,28044.76,27588.5,27702.34961,27702.34961,13251081851,BTCUSD
2023-05-31,27700.5293,27831.68,26866.45,27219.6582,27219.6582,15656371534,BTCUSD
2023-06-01,27218.41211,27346.11,26671.72,26819.97266,26819.97266,14678970415,BTCUSD
2023-06-02,26824.55664,27303.86,26574.64,27249.58984,27249.58984,14837415000,BTCUSD
2023-06-03,27252.32422,27317.05,26958,27075.12891,27075.12891,8385597470,BTCUSD
2023-06-04,27075.12305,27407.02,26968.22,27119.06641,27119.06641,9360912318,BTCUSD
2023-06-05,27123.10938,27129.98,25445.17,25760.09766,25760.09766,21513292646,BTCUSD
2023-06-06,25732.10938,27313.82,25434.87,27238.7832,27238.7832,21929670693,BTCUSD
2023-06-07,27235.65039,27332.18,26146.99,26345.99805,26345.99805,19530045082,BTCUSD
2023-06-08,26347.6543,26797.51,26246.66,26508.2168,26508.2168,11904824295,BTCUSD
2023-06-09,26505.92383,26770.29,26339.31,26480.375,26480.375,11015551640,BTCUSD
2023-06-10,26481.76172,26531.04,25501.84,25851.24023,25851.24023,19872933189,BTCUSD
2023-06-11,25854.03125,26203.44,25668.99,25940.16797,25940.16797,10732609603,BTCUSD
2023-06-12,25934.28516,26087.92,25675.2,25902.5,25902.5,11677889997,BTCUSD
2023-06-13,25902.94141,26376.35,25728.37,25918.72852,25918.72852,14143474486,BTCUSD
2023-06-14,25920.25781,26041.8,24902.15,25124.67578,25124.67578,14265717766,BTCUSD
2023-06-15,25121.67383,25735.31,24797.17,25576.39453,25576.39453,15837384409,BTCUSD
2023-06-16,25575.2832,26463.17,25245.36,26327.46289,26327.46289,16324646965,BTCUSD
2023-06-17,26328.67969,26769.39,26174.49,26510.67578,26510.67578,11090276850,BTCUSD
2023-06-18,26510.45703,26675.93,26325.89,26336.21289,26336.21289,9565695129,BTCUSD
2023-06-19,26335.44141,26984.61,26312.83,26851.0293,26851.0293,12826986222,BTCUSD
2023-06-20,26841.66406,28388.97,26668.79,28327.48828,28327.48828,22211859147,BTCUSD
2023-06-21,28311.31055,30737.33,28283.41,30027.29688,30027.29688,33346760979,BTCUSD
2023-06-22,29995.93555,30496,29679.16,29912.28125,29912.28125,20653160491,BTCUSD
2023-06-23,29896.38281,31389.54,29845.21,30695.46875,30695.46875,24115570085,BTCUSD
2023-06-24,30708.73828,30804.15,30290.15,30548.69531,30548.69531,12147822496,BTCUSD
2023-06-25,30545.15039,31041.27,30327.94,30480.26172,30480.26172,12703464114,BTCUSD
2023-06-26,30480.52344,30636.03,29955.74,30271.13086,30271.13086,16493186997,BTCUSD
2023-06-27,30274.32031,31006.79,30236.65,30688.16406,30688.16406,16428827944,BTCUSD
2023-06-28,30696.56055,30703.28,29921.82,30086.24609,30086.24609,14571500779,BTCUSD
2023-06-29,30086.1875,30796.25,30057.2,30445.35156,30445.35156,13180860821,BTCUSD
2023-06-30,30441.35352,31256.86,29600.28,30477.25195,30477.25195,26387306197,BTCUSD
2023-07-01,30471.84766,30641.29,30328.87,30590.07813,30590.07813,9086606733,BTCUSD
2023-07-02,30587.26953,30766.14,30264.02,30620.76953,30620.76953,10533418042,BTCUSD
2023-07-03,30624.51563,31375.61,30586.51,31156.43945,31156.43945,15271884873,BTCUSD
2023-07-04,31156.86523,31325.2,30659.36,30777.58203,30777.58203,12810828427,BTCUSD
2023-07-05,30778.72461,30877.33,30225.61,30514.16602,30514.16602,12481622280,BTCUSD
2023-07-06,30484.32617,30645.94,30380.54,30645.93945,30645.93945,12970773504,BTCUSD
2022-07-06,1134.822266,1193.64,1116.25,1186.973999,1186.973999,15373536703,ETHUSD
2022-07-07,1186.960938,1246.89,1165.62,1237.593384,1237.593384,14230795894,ETHUSD
2022-07-08,1237.580322,1262.89,1200.63,1222.506226,1222.506226,16315929082,ETHUSD
2022-07-09,1222.306885,1228.77,1209.38,1216.978271,1216.978271,8821353104,ETHUSD
2022-07-10,1216.904419,1216.9,1157.18,1168.401611,1168.401611,10984558039,ETHUSD
2022-07-11,1168.139038,1169.19,1095,1097.236572,1097.236572,12064180410,ETHUSD
2022-07-12,1097.259155,1097.26,1038.14,1038.19165,1038.19165,12583282453,ETHUSD
2022-07-13,1038.186646,1113.59,1019.22,1113.587158,1113.587158,18302588147,ETHUSD
2022-07-14,1113.515747,1202.95,1077.41,1191.526245,1191.526245,16688640823,ETHUSD
2022-07-15,1191.674805,1275.78,1182.9,1233.12915,1233.12915,17411448225,ETHUSD
2022-07-16,1232.791626,1377.94,1195.61,1352.626465,1352.626465,18364013796,ETHUSD
2022-07-17,1353.205078,1378.42,1329.76,1338.635742,1338.635742,16079711737,ETHUSD
2022-07-18,1338.80603,1578.72,1338.81,1578.717896,1578.717896,27440420623,ETHUSD
2022-07-19,1578.383911,1607.03,1501.8,1542.97522,1542.97522,27753529276,ETHUSD
2022-07-20,1542.954346,1612.65,1500.8,1520.200684,1520.200684,22942708340,ETHUSD
2022-07-21,1520.374512,1595.76,1472.19,1576.749512,1576.749512,20009556587,ETHUSD
2022-07-22,1576.745361,1641.21,1523.64,1537.405151,1537.405151,18926100582,ETHUSD
2022-07-23,1536.457397,1591.63,1495.68,1549.297485,1549.297485,14998811383,ETHUSD
2022-07-24,1549.222534,1654.43,1548.67,1599.476685,1599.476685,17217849557,ETHUSD
2022-07-25,1599.157227,1605.34,1445.38,1445.383423,1445.383423,20585056021,ETHUSD
2022-07-26,1445.151123,1445.15,1362.95,1441.806763,1441.806763,18238563509,ETHUSD
2022-07-27,1443.726807,1636.8,1423.62,1636.232666,1636.232666,23007524016,ETHUSD
2022-07-28,1636.231934,1774.58,1604.89,1725.46814,1725.46814,27231399966,ETHUSD
2022-07-29,1725.623901,1759.88,1662.79,1727.406982,1727.406982,23249531113,ETHUSD
2022-07-30,1727.06189,1738.02,1678.11,1695.969482,1695.969482,15576977870,ETHUSD
2022-07-31,1695.884766,1745.88,1672.61,1681.517334,1681.517334,14200735370,ETHUSD
2022-08-01,1681.445557,1700.17,1613.42,1635.195801,1635.195801,16191371176,ETHUSD
2022-08-02,1634.645874,1672.63,1567.85,1632.945435,1632.945435,20426082309,ETHUSD
2022-08-03,1633.05127,1678.1,1595.63,1618.874512,1618.874512,16786218830,ETHUSD
2022-08-04,1618.886719,1658.51,1585.33,1608.205811,1608.205811,14467440626,ETHUSD
2022-08-05,1607.523926,1732.25,1606.5,1732.254639,1732.254639,18546491876,ETHUSD
2022-08-06,1732.661133,1744.33,1691.66,1691.658081,1691.658081,11757911705,ETHUSD
2022-08-07,1691.777954,1724.79,1672.91,1699.35083,1699.35083,10252090340,ETHUSD
2022-08-08,1699.693481,1806.89,1697.41,1775.516113,1775.516113,16841424404,ETHUSD
2022-08-09,1776.071289,1786.12,1675.85,1703.025024,1703.025024,16368619692,ETHUSD
2022-08-10,1702.906494,1869.4,1665.09,1851.742676,1851.742676,23512477984,ETHUSD
2022-08-11,1851.828369,1927.94,1851.83,1881.224121,1881.224121,23826986482,ETHUSD
2022-08-12,1880.89917,1957.55,1860.08,1957.24646,1957.24646,17168141904,ETHUSD
2022-08-13,1957.333984,2013.76,1948.6,1981.336548,1981.336548,16038975216,ETHUSD
2022-08-14,1981.782471,2022.79,1919.01,1936.802002,1936.802002,14062754456,ETHUSD
2022-08-15,1936.760498,2007.21,1881.86,1904.228149,1904.228149,20349931313,ETHUSD
2022-08-16,1902.83313,1910.75,1862.27,1878.139404,1878.139404,15637578930,ETHUSD
2022-08-17,1877.934326,1951.68,1823.53,1832.999634,1832.999634,20308508124,ETHUSD
2022-08-18,1833.715576,1876.38,1826.96,1847.007813,1847.007813,14999352229,ETHUSD
2022-08-19,1847.095337,1847.1,1611.34,1612.987305,1612.987305,25906358731,ETHUSD
2022-08-20,1612.650635,1652.22,1534.3,1577.003784,1577.003784,18334580263,ETHUSD
2022-08-21,1576.543579,1640.94,1569.05,1619.31897,1619.31897,15849221752,ETHUSD
2022-08-22,1619.16687,1622.78,1535.01,1622.505859,1622.505859,18557078599,ETHUSD
2022-08-23,1622.939331,1666.68,1569.43,1662.769897,1662.769897,18322041914,ETHUSD
2022-08-24,1662.695435,1686.56,1610.1,1657.059204,1657.059204,16780932907,ETHUSD
2022-08-25,1657.336548,1718.18,1656.86,1696.457031,1696.457031,14818795695,ETHUSD
2022-08-26,1696.324585,1698.56,1498.77,1507.782837,1507.782837,26713710143,ETHUSD
2022-08-27,1508.156982,1517.15,1454.28,1491.39502,1491.39502,18120831899,ETHUSD
